Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,avg_cost_for_one,Cuisine Count,Cuisines_Mean_Rating,Cuisines_Mean_Rating_Avg,Price_TableBooking
312787,Fitoor,1,New Delhi,72,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.241504,28.5331306,"['American', 'Italian', 'Mughlai', 'North Indian']",1350,Indian Rupees(Rs.),1,0,0,0,3,3.5,3,3,140,675.0,4,"[3.6637055837563453, 3.562041884816754, 2.609949748743719, 2.5104545454545453]",3.0865379406928404,3
3611,Giani's,1,New Delhi,68,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2400539,28.5399106,"['Ice Cream', 'Desserts']",400,Indian Rupees(Rs.),0,1,0,0,1,3.6,3,3,173,200.0,2,"[2.5831858407079644, 2.978866768759571]",2.7810263047337678,0
309815,Happy Hakka,1,New Delhi,54,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24028882,28.54047022,"['Chinese', 'Asian', 'Thai']",650,Indian Rupees(Rs.),0,1,0,0,2,3.8,3,3,312,325.0,3,"[2.621023765996344, 3.815021459227468, 3.6598290598290597]",3.365291428350957,0
1018,Mainland China,1,New Delhi,77,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2386742,28.5373346,['Chinese'],1800,Indian Rupees(Rs.),1,1,0,0,3,3.7,3,3,780,900.0,1,[2.621023765996344],2.621023765996344,3
8689,Mini Mughal,1,New Delhi,66,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2434648,28.5328936,"['North Indian', 'Mughlai']",1200,Indian Rupees(Rs.),1,0,0,0,3,3.5,3,3,256,600.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,3
18383512,Movenpick,1,New Delhi,51,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2431486,28.5342396,"['Ice Cream', 'Desserts']",650,Indian Rupees(Rs.),0,1,0,0,2,3.9,3,3,27,325.0,2,"[2.5831858407079644, 2.978866768759571]",2.7810263047337678,0
308238,New York Slice - Express,1,New Delhi,61,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2400419,28.540691,"['Pizza', 'Fast Food']",800,Indian Rupees(Rs.),0,1,0,0,2,3.6,3,3,160,400.0,2,"[2.921784776902887, 2.5630916414904332]",2.74243820919666,0
5944,Nirula's Ice Cream,1,New Delhi,40,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2400534,28.5394362,"['Desserts', 'Ice Cream']",250,Indian Rupees(Rs.),0,1,0,0,1,3.6,3,3,36,125.0,2,"[2.978866768759571, 2.5831858407079644]",2.7810263047337678,0
285,Not Just Paranthas,1,New Delhi,55,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2426617,28.5323086,['North Indian'],1100,Indian Rupees(Rs.),1,1,0,0,3,3.7,3,3,487,550.0,1,[2.5104545454545453],2.5104545454545453,3
304635,Nutritious Nation,1,New Delhi,66,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2425286,28.5337643,"['Healthy Food', 'Continental', 'Juices', 'Salad']",900,Indian Rupees(Rs.),0,1,0,0,2,3.5,3,3,352,450.0,4,"[3.0813333333333333, 3.5187500000000003, 2.993103448275862, 3.1655913978494623]",3.1896945448646647,0
1021,Open Oven,1,New Delhi,40,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2401571,28.5393522,"['Bakery', 'Desserts', 'Fast Food']",250,Indian Rupees(Rs.),0,1,0,0,1,3.7,3,3,290,125.0,3,"[2.4409395973154364, 2.978866768759571, 2.5630916414904332]",2.6609660025218136,0
307532,Starbucks,1,New Delhi,66,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2428767,28.5340181,['Cafe'],700,Indian Rupees(Rs.),0,0,0,0,2,3.5,3,3,132,350.0,1,[3.321194879089616],3.321194879089616,0
1913,Swagath,1,New Delhi,54,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.243348,28.5340197,"['North Indian', 'Chinese', 'South Indian', 'Seafood', 'Chettinad']",1500,Indian Rupees(Rs.),1,0,0,0,3,3.5,3,3,198,750.0,5,"[2.5104545454545453, 2.621023765996344, 2.469811320754717, 3.859322033898305, 3.6727272727272724]",3.026667787766237,3
311601,The Health Box,1,New Delhi,33,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24218,28.53412,['Healthy Food'],600,Indian Rupees(Rs.),0,1,0,0,2,3.5,3,3,124,300.0,1,[3.0813333333333333],3.0813333333333333,0
18254553,Twisted Tacos,1,New Delhi,54,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2437305,28.5345667,['Mexican'],650,Indian Rupees(Rs.),0,1,0,0,2,3.8,3,3,173,325.0,1,[3.7232044198895027],3.7232044198895027,0
4821,Uber Lounge,1,New Delhi,55,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2436254,28.5334703,"['Continental', 'North Indian', 'Italian']",2200,Indian Rupees(Rs.),1,1,0,0,4,3.6,3,3,430,1100.0,3,"[3.5187500000000003, 2.5104545454545453, 3.562041884816754]",3.1970821434237666,4
308018,Yeti - The Himalayan Kitchen,1,New Delhi,55,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.242033,28.5335584,"['Tibetan', 'Nepalese']",1300,Indian Rupees(Rs.),0,0,0,0,3,3.7,3,3,807,650.0,2,"[2.3022727272727272, 1.6555555555555557]",1.9789141414141413,0
310342,Zai,1,New Delhi,82,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2386784,28.5370786,"['North Indian', 'Continental', 'Chinese']",1550,Indian Rupees(Rs.),1,1,0,0,3,3.8,3,3,302,775.0,3,"[2.5104545454545453, 3.5187500000000003, 2.621023765996344]",2.8834094371502963,3
307344,Al Bake,1,New Delhi,58,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.238998,28.5378735,"['Lebanese', 'Chinese', 'Fast Food']",300,Indian Rupees(Rs.),0,0,0,0,1,2.4,1,1,30,150.0,3,"[3.4333333333333336, 2.621023765996344, 2.5630916414904332]",2.8724829136067034,0
307801,Artusi Ristorante e Bar,1,New Delhi,55,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2421548,28.5335863,['Italian'],3000,Indian Rupees(Rs.),1,0,0,0,4,4.1,4,4,496,1500.0,1,[3.562041884816754],3.562041884816754,4
18462002,Baris,1,New Delhi,82,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.23869669,28.53712778,"['Turkish', 'Mediterranean', 'Middle Eastern']",2000,Indian Rupees(Rs.),1,0,0,0,4,4.3,4,4,43,1000.0,3,"[3.5266666666666664, 3.9482142857142857, 3.7636363636363637]",3.7461724386724384,4
18208886,Carnatic Cafe,1,New Delhi,55,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2422778,28.533561,['South Indian'],550,Indian Rupees(Rs.),0,0,0,0,2,4.4,4,4,400,275.0,1,[2.469811320754717],2.469811320754717,0
18435305,Chhalava - �__Lava,1,New Delhi,39,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2434183,28.5336924,"['North Indian', 'Italian', 'Continental']",1200,Indian Rupees(Rs.),1,0,0,0,3,4.4,4,4,80,600.0,3,"[2.5104545454545453, 3.562041884816754, 3.5187500000000003]",3.1970821434237666,3
18260641,Dilli BC,1,New Delhi,52,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2445203,28.5335082,"['North Indian', 'Mughlai']",700,Indian Rupees(Rs.),0,1,0,0,2,4.1,4,4,267,350.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
18349921,Sumo Sushi,1,New Delhi,56,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.23985,28.5417418,['Sushi'],1000,Indian Rupees(Rs.),0,1,0,0,3,4.0,4,4,70,500.0,1,[3.9576923076923074],3.9576923076923074,0
18380149,The Heroes Bistro & Bar,1,New Delhi,96,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2429111,28.5339436,['Continental'],900,Indian Rupees(Rs.),1,0,0,0,2,4.0,4,4,47,450.0,1,[3.5187500000000003],3.5187500000000003,2
2649,Whipped,1,New Delhi,40,Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2400353,28.5388101,"['Bakery', 'Desserts']",550,Indian Rupees(Rs.),0,1,0,0,2,4.2,4,4,1125,275.0,2,"[2.4409395973154364, 2.978866768759571]",2.709903183037504,0
601,Cafe Coffee Day,1,New Delhi,64,Greater Kailash (GK) 3,"Greater Kailash (GK) 3, New Delhi",77.236,28.53698056,['Cafe'],450,Indian Rupees(Rs.),0,0,0,0,1,3.2,2,2,33,225.0,1,[3.321194879089616],3.321194879089616,0
18462572,Paparazzi,1,New Delhi,78,Greater Kailash (GK) 3,"Greater Kailash (GK) 3, New Delhi",0.0,0.0,"['Continental', 'North Indian', 'Asian']",1900,Indian Rupees(Rs.),1,0,0,0,3,3.2,2,2,7,950.0,3,"[3.5187500000000003, 2.5104545454545453, 3.815021459227468]",3.281408668227338,3
309105,Chehel Pehel,1,New Delhi,66,Greater Kailash (GK) 3,"Greater Kailash (GK) 3, New Delhi",77.23596912,28.53722177,"['North Indian', 'Mughlai']",700,Indian Rupees(Rs.),0,1,0,0,2,3.5,3,3,159,350.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
18089222,Cress Bistro,1,New Delhi,63,Greater Kailash (GK) 3,"Greater Kailash (GK) 3, New Delhi",77.23567978,28.53732191,"['North Indian', 'Mediterranean', 'Continental']",1200,Indian Rupees(Rs.),1,1,0,0,3,3.6,3,3,131,600.0,3,"[2.5104545454545453, 3.9482142857142857, 3.5187500000000003]",3.325806277056277,3
309688,Frosted Heaven,1,New Delhi,109,Greater Kailash (GK) 3,"Greater Kailash (GK) 3, New Delhi",77.233935,28.54053208,"['Bakery', 'Desserts']",300,Indian Rupees(Rs.),0,0,0,0,1,3.6,3,3,46,150.0,2,"[2.4409395973154364, 2.978866768759571]",2.709903183037504,0
18334422,Baskin Robbins,1,New Delhi,27,Green Park,"Green Park, New Delhi",77.2024756,28.5565678,['Ice Cream'],300,Indian Rupees(Rs.),0,1,0,0,1,2.9,2,2,9,150.0,1,[2.5831858407079644],2.5831858407079644,0
18365388,Behrouz Biryani,1,New Delhi,21,Green Park,"Green Park, New Delhi",77.2049011,28.557068,['Biryani'],600,Indian Rupees(Rs.),0,1,0,0,2,3.2,2,2,51,300.0,1,[2.4203389830508475],2.4203389830508475,0
18312607,Cafe Coffee Day,1,New Delhi,56,Green Park,"Green Park, New Delhi",77.2069091,28.5569719,['Cafe'],450,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,4,225.0,1,[3.321194879089616],3.321194879089616,0
309322,Cakeatouille,1,New Delhi,60,Green Park,"Green Park, New Delhi",0.0,0.0,"['Bakery', 'Desserts']",800,Indian Rupees(Rs.),0,0,0,0,2,3.3,2,2,15,400.0,2,"[2.4409395973154364, 2.978866768759571]",2.709903183037504,0
18429154,Chilli Singh,1,New Delhi,52,Green Park,"Green Park, New Delhi",77.2049011,28.5571577,"['Chinese', 'Thai', 'Seafood']",800,Indian Rupees(Rs.),1,1,0,0,2,3.1,2,2,7,400.0,3,"[2.621023765996344, 3.6598290598290597, 3.859322033898305]",3.38005828657457,2
18336220,Da Pizza Corner,1,New Delhi,42,Green Park,"Green Park, New Delhi",0.0,0.0,['Pizza'],600,Indian Rupees(Rs.),0,0,0,0,2,2.9,2,2,4,300.0,1,[2.921784776902887],2.921784776902887,0
203,Domino's Pizza,1,New Delhi,54,Green Park,"Green Park, New Delhi",77.2023408,28.5565998,"['Pizza', 'Fast Food']",700,Indian Rupees(Rs.),0,0,0,0,2,2.5,2,2,238,350.0,2,"[2.921784776902887, 2.5630916414904332]",2.74243820919666,0
18414479,Faasos,1,New Delhi,83,Green Park,"Green Park, New Delhi",77.2049011,28.557068,"['North Indian', 'Fast Food']",600,Indian Rupees(Rs.),0,1,0,0,2,2.8,2,2,13,300.0,2,"[2.5104545454545453, 2.5630916414904332]",2.5367730934724895,0
1625,Gupta Ji Ka Dhaba,1,New Delhi,70,Green Park,"Green Park, New Delhi",77.2058893,28.5583275,['North Indian'],300,Indian Rupees(Rs.),0,1,0,0,1,2.6,2,2,49,150.0,1,[2.5104545454545453],2.5104545454545453,0
2899,Karim's,1,New Delhi,75,Green Park,"Green Park, New Delhi",77.2046765,28.5530579,"['Mughlai', 'North Indian']",750,Indian Rupees(Rs.),1,1,0,0,2,3.3,2,2,235,375.0,2,"[2.609949748743719, 2.5104545454545453]",2.5602021470991323,2
18180081,Let's Tango,1,New Delhi,47,Green Park,"Green Park, New Delhi",0.0,0.0,"['North Indian', 'Fast Food']",400,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,5,200.0,2,"[2.5104545454545453, 2.5630916414904332]",2.5367730934724895,0
473,Madras Cafe,1,New Delhi,40,Green Park,"Green Park, New Delhi",77.2023408,28.5565998,['South Indian'],300,Indian Rupees(Rs.),0,0,0,0,1,2.5,2,2,191,150.0,1,[2.469811320754717],2.469811320754717,0
18355419,Nachos And Company,1,New Delhi,59,Green Park,"Green Park, New Delhi",77.2018467,28.5608102,['Mexican'],700,Indian Rupees(Rs.),0,0,0,0,2,3.4,2,2,14,350.0,1,[3.7232044198895027],3.7232044198895027,0
18432237,Ovenstory Pizza,1,New Delhi,21,Green Park,"Green Park, New Delhi",77.20523,28.556941,"['Pizza', 'Fast Food']",500,Indian Rupees(Rs.),0,1,0,0,2,3.3,2,2,6,250.0,2,"[2.921784776902887, 2.5630916414904332]",2.74243820919666,0
259,Pizza Hut,1,New Delhi,45,Green Park,"Green Park, New Delhi",77.2020264,28.5563457,"['Italian', 'Pizza', 'Fast Food']",1000,Indian Rupees(Rs.),0,1,0,0,3,3.3,2,2,276,500.0,3,"[3.562041884816754, 2.921784776902887, 2.5630916414904332]",3.015639434403358,0
7316,Red Chilli,1,New Delhi,74,Green Park,"Green Park, New Delhi",77.2059791,28.5581568,"['North Indian', 'Chinese']",1500,Indian Rupees(Rs.),1,1,0,0,3,3.1,2,2,104,750.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,3
18222566,The Groghead,1,New Delhi,61,Green Park,"Green Park, New Delhi",77.2057995,28.5557195,"['Italian', 'North Indian']",1700,Indian Rupees(Rs.),1,0,0,0,3,3.4,2,2,267,850.0,2,"[3.562041884816754, 2.5104545454545453]",3.0362482151356494,3
443,The Tandoor,1,New Delhi,52,Green Park,"Green Park, New Delhi",77.2051706,28.5570041,"['North Indian', 'Mughlai']",600,Indian Rupees(Rs.),0,1,0,0,2,3.4,2,2,121,300.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
308315,Twenty Ten - Ashtan Sarovar Portico,1,New Delhi,83,Green Park,"Green Park, New Delhi",77.2066529,28.5595207,"['North Indian', 'Continental', 'Chinese']",1000,Indian Rupees(Rs.),1,0,0,0,3,3.3,2,2,23,500.0,3,"[2.5104545454545453, 3.5187500000000003, 2.621023765996344]",2.8834094371502963,3
769,Adyar Ananda Bhavan,1,New Delhi,40,Green Park,"Green Park, New Delhi",77.2025317,28.5572354,"['South Indian', 'North Indian', 'Street Food', 'Chinese', 'Mithai']",500,Indian Rupees(Rs.),0,1,0,0,2,3.5,3,3,368,250.0,5,"[2.469811320754717, 2.5104545454545453, 2.356049822064057, 2.621023765996344, 2.0736842105263156]",2.4062047329591953,0
312011,Baked Love By Vatsala,1,New Delhi,69,Green Park,"Green Park, New Delhi",0.0,0.0,"['Bakery', 'Desserts']",720,Indian Rupees(Rs.),0,0,0,0,2,3.6,3,3,38,360.0,2,"[2.4409395973154364, 2.978866768759571]",2.709903183037504,0
65,Drums of Heaven,1,New Delhi,49,Green Park,"Green Park, New Delhi",77.2059342,28.5580181,"['Chinese', 'Seafood', 'Thai']",1800,Indian Rupees(Rs.),1,1,0,0,3,3.5,3,3,234,900.0,3,"[2.621023765996344, 3.859322033898305, 3.6598290598290597]",3.38005828657457,3
9672,Dunkin' Donuts,1,New Delhi,40,Green Park,"Green Park, New Delhi",77.2021844,28.5558677,"['Burger', 'Desserts', 'Fast Food']",600,Indian Rupees(Rs.),0,1,0,0,2,3.7,3,3,431,300.0,3,"[3.522222222222222, 2.978866768759571, 2.5630916414904332]",3.0213935441574087,0
472,Evergreen Sweet House,1,New Delhi,45,Green Park,"Green Park, New Delhi",77.2026428,28.5562101,"['South Indian', 'North Indian', 'Chinese', 'Fast Food', 'Street Food', 'Mithai']",450,Indian Rupees(Rs.),0,0,0,0,1,3.5,3,3,1198,225.0,6,"[2.469811320754717, 2.5104545454545453, 2.621023765996344, 2.5630916414904332, 2.356049822064057, 2.0736842105263156]",2.4323525510477353,0
3400,Gung The Palace,1,New Delhi,51,Green Park,"Green Park, New Delhi",77.2054344,28.5568725,['Korean'],2500,Indian Rupees(Rs.),1,0,0,0,4,3.7,3,3,303,1250.0,1,[3.6523809523809527],3.6523809523809527,4
18337744,Keventers,1,New Delhi,44,Green Park,"Green Park, New Delhi",77.2024756,28.5565678,['Beverages'],250,Indian Rupees(Rs.),0,0,0,0,1,3.5,3,3,16,125.0,1,[2.7401746724890828],2.7401746724890828,0
18268360,La Seine -The Chocolate Emporium,1,New Delhi,40,Green Park,"Green Park, New Delhi",77.2023504,28.5566267,"['Bakery', 'Desserts', 'Fast Food']",300,Indian Rupees(Rs.),0,1,0,0,1,3.8,3,3,25,150.0,3,"[2.4409395973154364, 2.978866768759571, 2.5630916414904332]",2.6609660025218136,0
4096,Nagaland's Kitchen,1,New Delhi,78,Green Park,"Green Park, New Delhi",77.2057351,28.5577921,"['Chinese', 'Thai', 'Seafood', 'Naga']",1200,Indian Rupees(Rs.),1,0,0,0,3,3.8,3,3,556,600.0,4,"[2.621023765996344, 3.6598290598290597, 3.859322033898305, 3.475]",3.403793714930927,3
18358700,Pasta La Vista,1,New Delhi,79,Green Park,"Green Park, New Delhi",77.2080004,28.5577669,['Cafe'],600,Indian Rupees(Rs.),0,1,0,0,2,3.8,3,3,95,300.0,1,[3.321194879089616],3.321194879089616,0
2217,Tamura,1,New Delhi,82,Green Park,"Green Park, New Delhi",77.2062936,28.5580523,['Japanese'],1500,Indian Rupees(Rs.),1,0,0,0,3,3.5,3,3,163,750.0,1,[3.7985611510791366],3.7985611510791366,3
18398571,The Chai Story,1,New Delhi,47,Green Park,"Green Park, New Delhi",77.2057664,28.5574296,['Cafe'],300,Indian Rupees(Rs.),0,0,0,0,1,3.6,3,3,42,150.0,1,[3.321194879089616],3.321194879089616,0
1621,The Clay Oven,1,New Delhi,48,Green Park,"Green Park, New Delhi",77.2049011,28.5574266,"['North Indian', 'Mughlai', 'Chinese']",1200,Indian Rupees(Rs.),1,1,0,0,3,3.5,3,3,181,600.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,3
18425177,Aazad Chicken Corner,1,New Delhi,49,Green Park,"Green Park, New Delhi",77.2057995,28.5584086,"['Biryani', 'Mughlai']",200,Indian Rupees(Rs.),0,0,0,0,1,3.297381422924901,0,0,0,100.0,2,"[2.4203389830508475, 2.609949748743719]",2.5151443658972834,0
18481289,Chaipiyoji,1,New Delhi,86,Green Park,"Green Park, New Delhi",77.2028955,28.5579188,"['Tea', 'Fast Food']",200,Indian Rupees(Rs.),0,0,0,0,1,3.297381422924901,0,0,0,100.0,2,"[2.81875, 2.5630916414904332]",2.690920820745217,0
18424593,Chatkara,1,New Delhi,36,Green Park,"Green Park, New Delhi",77.2024756,28.5566575,['Street Food'],200,Indian Rupees(Rs.),0,0,0,0,1,3.297381422924901,0,0,0,100.0,1,[2.356049822064057],2.356049822064057,0
18383432,HoG - House of Goodies,1,New Delhi,40,Green Park,"Green Park, New Delhi",77.2169384,28.5610837,"['Bakery', 'Desserts']",350,Indian Rupees(Rs.),0,0,0,0,1,3.297381422924901,0,0,3,175.0,2,"[2.4409395973154364, 2.978866768759571]",2.709903183037504,0
18412904,Kettle & Kegs,1,New Delhi,21,Green Park,"Green Park, New Delhi",77.2049011,28.557068,['Tea'],200,Indian Rupees(Rs.),0,1,0,0,1,3.297381422924901,0,0,0,100.0,1,[2.81875],2.81875,0
18481294,Krishna Juice & Shakes Corner,1,New Delhi,64,Green Park,"Green Park, New Delhi",77.2097034,28.560101,['Juices'],100,Indian Rupees(Rs.),0,0,0,0,1,3.297381422924901,0,0,0,50.0,1,[2.993103448275862],2.993103448275862,0
18354330,Momolicious,1,New Delhi,29,Green Park,"Green Park, New Delhi",77.20243322,28.5589794,['Fast Food'],200,Indian Rupees(Rs.),0,0,0,0,1,3.297381422924901,0,0,0,100.0,1,[2.5630916414904332],2.5630916414904332,0
304230,Pastry Palace,1,New Delhi,42,Green Park,"Green Park, New Delhi",77.2025654,28.5572038,['Bakery'],500,Indian Rupees(Rs.),0,0,0,0,2,3.297381422924901,0,0,2,250.0,1,[2.4409395973154364],2.4409395973154364,0
18372315,South Gate,1,New Delhi,27,Green Park,"Green Park, New Delhi",0.0,0.0,"['North Indian', 'Chinese']",850,Indian Rupees(Rs.),0,0,0,0,2,3.297381422924901,0,0,1,425.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
18430894,Sweet Bakes,1,New Delhi,27,Green Park,"Green Park, New Delhi",0.0,0.0,"['Bakery', 'Desserts']",550,Indian Rupees(Rs.),0,0,0,0,2,3.297381422924901,0,0,0,275.0,2,"[2.4409395973154364, 2.978866768759571]",2.709903183037504,0
18250897,Sweet Sensations,1,New Delhi,49,Green Park,"Green Park, New Delhi",77.2039156,28.5608042,['Bakery'],300,Indian Rupees(Rs.),0,0,0,0,1,3.297381422924901,0,0,0,150.0,1,[2.4409395973154364],2.4409395973154364,0
18261052,The Pirates Of China Town,1,New Delhi,39,Green Park,"Green Park, New Delhi",77.21116707,28.56250844,['Chinese'],350,Indian Rupees(Rs.),0,0,0,0,1,3.297381422924901,0,0,3,175.0,1,[2.621023765996344],2.621023765996344,0
3468,Hot n Hot,1,New Delhi,58,Green Park,"Green Park, New Delhi",77.203602,28.5526247,"['Chinese', 'Fast Food']",450,Indian Rupees(Rs.),0,0,0,0,1,2.4,1,1,23,225.0,2,"[2.621023765996344, 2.5630916414904332]",2.5920577037433885,0
18463949,Feng Shuii,1,New Delhi,44,Green Park,"Green Park, New Delhi",0.0,0.0,"['Thai', 'Chinese']",1200,Indian Rupees(Rs.),1,1,0,0,3,4.3,4,4,31,600.0,2,"[3.6598290598290597, 2.621023765996344]",3.140426412912702,3
310949,Bikaner Sweets,1,New Delhi,47,GTB Nagar,"GTB Nagar, New Delhi",77.2052335,28.7010154,"['Mithai', 'Street Food', 'Fast Food']",250,Indian Rupees(Rs.),0,0,0,0,1,2.8,2,2,10,125.0,3,"[2.0736842105263156, 2.356049822064057, 2.5630916414904332]",2.330941891360269,0
18356808,Coalition Cafe,1,New Delhi,50,GTB Nagar,"GTB Nagar, New Delhi",77.2044316,28.6945529,['Cafe'],800,Indian Rupees(Rs.),0,0,0,0,2,3.4,2,2,34,400.0,1,[3.321194879089616],3.321194879089616,0
18361758,Keventers,1,New Delhi,82,GTB Nagar,"GTB Nagar, New Delhi",77.2041375,28.695646,['Beverages'],400,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,5,200.0,1,[2.7401746724890828],2.7401746724890828,0
312755,Mid Night Khana,1,New Delhi,20,GTB Nagar,"GTB Nagar, New Delhi",77.0955538,28.73409022,"['North Indian', 'Fast Food']",400,Indian Rupees(Rs.),0,1,0,0,1,3.3,2,2,30,200.0,2,"[2.5104545454545453, 2.5630916414904332]",2.5367730934724895,0
18241525,Ministry of Cafe,1,New Delhi,99,GTB Nagar,"GTB Nagar, New Delhi",77.2041824,28.6965012,"['North Indian', 'Chinese', 'Continental', 'Italian']",1000,Indian Rupees(Rs.),1,1,0,0,3,3.3,2,2,79,500.0,4,"[2.5104545454545453, 2.621023765996344, 3.5187500000000003, 3.562041884816754]",3.053067549066911,3
313492,Officer's Kitchen,1,New Delhi,53,GTB Nagar,"GTB Nagar, New Delhi",77.2212289,28.7007738,"['North Indian', 'Chinese']",300,Indian Rupees(Rs.),0,0,0,0,1,3.3,2,2,27,150.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
18472658,Oh Boy Lounge,1,New Delhi,78,GTB Nagar,"GTB Nagar, New Delhi",0.0,0.0,"['North Indian', 'Chinese', 'Continental']",1000,Indian Rupees(Rs.),0,0,0,0,3,3.1,2,2,5,500.0,3,"[2.5104545454545453, 2.621023765996344, 3.5187500000000003]",2.8834094371502967,0
18418248,Sahni's Fish Corner,1,New Delhi,53,GTB Nagar,"GTB Nagar, New Delhi",77.2028349,28.7073875,['North Indian'],450,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,6,225.0,1,[2.5104545454545453],2.5104545454545453,0
18427869,Sardar A Pure Meat Shop,1,New Delhi,78,GTB Nagar,"GTB Nagar, New Delhi",77.2088685,28.7011015,"['Raw Meats', 'Fast Food', 'North Indian']",150,Indian Rupees(Rs.),0,0,0,0,1,2.9,2,2,5,75.0,3,"[2.1526315789473687, 2.5630916414904332, 2.5104545454545453]",2.4087259219641157,0
310948,Singh Mutton & Chicken Shop,1,New Delhi,51,GTB Nagar,"GTB Nagar, New Delhi",77.2051662,28.700431,"['Raw Meats', 'Fast Food']",300,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,4,150.0,2,"[2.1526315789473687, 2.5630916414904332]",2.357861610218901,0
18463997,The Mashup,1,New Delhi,83,GTB Nagar,"GTB Nagar, New Delhi",77.2041824,28.69471,['Fast Food'],1100,Indian Rupees(Rs.),0,0,0,0,3,3.2,2,2,12,550.0,1,[2.5630916414904332],2.5630916414904332,0
18337898,Vaishnu Bhojanalaya,1,New Delhi,69,GTB Nagar,"GTB Nagar, New Delhi",77.2042028,28.698905,['North Indian'],150,Indian Rupees(Rs.),0,0,0,0,1,3.1,2,2,13,75.0,1,[2.5104545454545453],2.5104545454545453,0
18427234,Central Perk,1,New Delhi,50,GTB Nagar,"GTB Nagar, New Delhi",77.2042723,28.6957933,"['Cafe', 'Chinese', 'Italian']",500,Indian Rupees(Rs.),0,1,0,0,2,3.8,3,3,82,250.0,3,"[3.321194879089616, 2.621023765996344, 3.562041884816754]",3.168086843300905,0
18382697,Diet Dabba,1,New Delhi,54,GTB Nagar,"GTB Nagar, New Delhi",77.2049891,28.6944315,"['Healthy Food', 'Juices', 'Salad']",250,Indian Rupees(Rs.),0,1,0,0,1,3.7,3,3,37,125.0,3,"[3.0813333333333333, 2.993103448275862, 3.1655913978494623]",3.0800093931528862,0
18400720,Mama's Buoi,1,New Delhi,50,GTB Nagar,"GTB Nagar, New Delhi",77.2054401,28.6929495,"['North Indian', 'Continental', 'Italian']",1000,Indian Rupees(Rs.),1,0,0,0,3,3.9,3,3,373,500.0,3,"[2.5104545454545453, 3.5187500000000003, 3.562041884816754]",3.1970821434237666,3
3363,New Vikrant Restaurant,1,New Delhi,48,GTB Nagar,"GTB Nagar, New Delhi",77.2053503,28.6987623,"['North Indian', 'Mughlai', 'Chinese']",550,Indian Rupees(Rs.),0,0,0,0,2,3.5,3,3,90,275.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
